model_idx,observed_node_ids,batch_size,T,ymin,ymax,"simu_time_jz (b=50, T=2500)",valid_trajectories_ratio,stable_trajectories_ratio,periodic_trajectories_ratio,reached_space_extent,n_covered_bins
360,"(0, 8)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[1197.7744   32.3226],17
360,"(1, 2)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[8.6635090e-02 1.1609873e-06],7
360,"(1, 3)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,0.9814815,0.0,[0.08663509 1.6206372 ],3
360,"(1, 4)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[8.6635090e-02 3.0646704e+03],17
360,"(1, 5)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[0.08663509 0.01139776],13
360,"(1, 6)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[ 0.08663509 47.61935   ],16
360,"(1, 7)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,0.962963,0.0,[0.08663509 0.08863943],9
360,"(1, 8)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[ 0.08663509 32.3226    ],17
360,"(2, 3)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,0.9814815,0.0,[1.1609873e-06 1.6206372e+00],7
360,"(2, 4)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[1.1609873e-06 3.0646704e+03],18
360,"(2, 5)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[1.1609873e-06 1.1397760e-02],12
360,"(2, 6)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[1.1609873e-06 4.7619350e+01],15
360,"(2, 7)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,0.962963,0.0,[1.1609873e-06 8.8639431e-02],13
360,"(2, 8)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[1.1609873e-06 3.2322601e+01],17
360,"(3, 4)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,0.9814815,0.0,[1.6206372e+00 3.0646704e+03],17
360,"(3, 5)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,0.9814815,0.0,[1.6206372  0.01139776],13
360,"(3, 6)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,0.9814815,0.0,[ 1.6206372 47.61935  ],16
360,"(3, 7)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,0.9444444,0.0,[1.6206372  0.08863943],9
360,"(3, 8)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,0.9814815,0.0,[ 1.6206372 32.3226   ],17
360,"(4, 5)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[3.0646704e+03 1.1397760e-02],25
360,"(4, 6)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[3064.6704    47.61935],25
360,"(4, 7)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,0.962963,0.0,[3.0646704e+03 8.8639431e-02],24
360,"(4, 8)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[3064.6704   32.3226],26
360,"(5, 6)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[1.139776e-02 4.761935e+01],20
360,"(5, 7)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,0.962963,0.0,[0.01139776 0.08863943],19
360,"(5, 8)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[1.139776e-02 3.232260e+01],25
360,"(6, 7)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,0.962963,0.0,[47.61935     0.08863943],20
360,"(6, 8)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,1.0,0.0,[47.61935 32.3226 ],24
360,"(7, 8)",50,2500,"[0.20209240913391113, 1.0314794707255714e-07, -1.5892384075399946e-09, 0.0, 0.0, 0.00015976866416167468, 0.0, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 4.207776069641113, 2.678065538406372, 3255.1591796875, 47.999977111816406, 28.336963653564453, 1.142026424407959, 19.928518295288086]",778.2706468105316,0.54,0.962963,0.0,[ 0.08863943 32.3226    ],23
361,"(0, 1)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[2.2168277e-37 2.9516854e+00],6
361,"(0, 2)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[2.2168277e-37 0.0000000e+00],1
361,"(0, 3)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[2.2168277e-37 1.9995705e+01],7
361,"(0, 4)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[2.2168277e-37 3.2442979e+03],16
361,"(0, 5)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[2.2168277e-37 2.3601931e-02],10
361,"(0, 6)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[2.2168277e-37 5.7907150e+01],16
361,"(0, 7)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[2.2168277e-37 3.6332867e+01],13
361,"(1, 2)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[2.9516854 0.       ],6
361,"(1, 3)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[ 2.9516854 19.995705 ],9
361,"(1, 4)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[2.9516854e+00 3.2442979e+03],19
361,"(1, 5)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[2.9516854  0.02360193],14
361,"(1, 6)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[ 2.9516854 57.90715  ],18
361,"(1, 7)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[ 2.9516854 36.332867 ],18
361,"(2, 3)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[ 0.       19.995705],7
361,"(2, 4)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[   0.     3244.2979],16
361,"(2, 5)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[0.         0.02360193],10
361,"(2, 6)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[ 0.      57.90715],16
361,"(2, 7)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[ 0.       36.332867],13
361,"(3, 4)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[  19.995705 3244.2979  ],24
361,"(3, 5)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[19.995705    0.02360193],17
361,"(3, 6)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[19.995705 57.90715 ],25
361,"(3, 7)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[19.995705 36.332867],23
361,"(4, 5)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[3.2442979e+03 2.3601931e-02],25
361,"(4, 6)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[3244.2979    57.90715],27
361,"(4, 7)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[3244.2979     36.332867],28
361,"(5, 6)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[2.360193e-02 5.790715e+01],24
361,"(5, 7)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[2.3601931e-02 3.6332867e+01],24
361,"(6, 7)",50,2500,"[0.0, 0.003996314015239477, 0.0, 0.0, 0.0, 0.00017285395006183535, 0.0, 0.0]","[3399.997802734375, 19.9999942779541, 6.2444305419921875, 5.8457255363464355, 3349.9580078125, 47.999977111816406, 41.35335922241211, 16.66185188293457]",613.042236328125,0.58,1.0,0.0,[57.90715  36.332867],28
363,"(0, 1)",50,2500,"[1.8175630600580917e-07, 0.0, 0.0, 0.0]","[20.0, 4.996138572692871, 19.962390899658203, 0.038874901831150055]",1.702378273010254,1.0,1.0,0.0,[7.189842e-05 7.204232e-05],18
363,"(0, 2)",50,2500,"[1.8175630600580917e-07, 0.0, 0.0, 0.0]","[20.0, 4.996138572692871, 19.962390899658203, 0.038874901831150055]",1.702378273010254,1.0,1.0,0.0,[7.189842e-05 3.069493e+01],46
363,"(0, 3)",50,2500,"[1.8175630600580917e-07, 0.0, 0.0, 0.0]","[20.0, 4.996138572692871, 19.962390899658203, 0.038874901831150055]",1.702378273010254,1.0,0.94,0.0,[7.189842e-05 6.700795e-02],48
363,"(1, 2)",50,2500,"[1.8175630600580917e-07, 0.0, 0.0, 0.0]","[20.0, 4.996138572692871, 19.962390899658203, 0.038874901831150055]",1.702378273010254,1.0,1.0,0.0,[7.204232e-05 3.069493e+01],46
